mission_id,profile,geometry_params,drone_preset,wind_profile,wind_direction_deg,wind_speed_min,wind_speed_max,waypoint_file,n_waypoints,validation,status
mission_06741,zigzag,"[40, 50, 15, 60]",standard,light,0,2.0,4.0,mission_06741.waypoints,7,OK,pending
mission_06742,zigzag,"[40, 50, 15, 60]",standard,light,45,2.0,4.0,mission_06742.waypoints,7,OK,pending
mission_06743,zigzag,"[40, 50, 15, 60]",standard,light,90,2.0,4.0,mission_06743.waypoints,7,OK,pending
mission_06744,zigzag,"[40, 50, 15, 60]",standard,light,135,2.0,4.0,mission_06744.waypoints,7,OK,pending
mission_06745,zigzag,"[40, 50, 15, 60]",standard,moderate,0,5.0,8.0,mission_06745.waypoints,7,OK,pending
mission_06746,zigzag,"[40, 50, 15, 60]",standard,moderate,45,5.0,8.0,mission_06746.waypoints,7,OK,pending
mission_06747,zigzag,"[40, 50, 15, 60]",standard,moderate,90,5.0,8.0,mission_06747.waypoints,7,OK,pending
mission_06748,zigzag,"[40, 50, 15, 60]",standard,moderate,135,5.0,8.0,mission_06748.waypoints,7,OK,pending
mission_06749,zigzag,"[40, 50, 15, 60]",standard,gusty,0,3.0,10.0,mission_06749.waypoints,7,OK,pending
mission_06750,zigzag,"[40, 50, 15, 60]",standard,gusty,45,3.0,10.0,mission_06750.waypoints,7,OK,pending
mission_06751,zigzag,"[40, 50, 15, 60]",standard,gusty,90,3.0,10.0,mission_06751.waypoints,7,OK,pending
mission_06752,zigzag,"[40, 50, 15, 60]",standard,gusty,135,3.0,10.0,mission_06752.waypoints,7,OK,pending
mission_06753,zigzag,"[40, 50, 15, 60]",dynamic,calm,0,0.0,1.0,mission_06753.waypoints,7,OK,pending
mission_06754,zigzag,"[40, 50, 15, 60]",dynamic,calm,45,0.0,1.0,mission_06754.waypoints,7,OK,pending
mission_06755,zigzag,"[40, 50, 15, 60]",dynamic,calm,90,0.0,1.0,mission_06755.waypoints,7,OK,pending
mission_06756,zigzag,"[40, 50, 15, 60]",dynamic,calm,135,0.0,1.0,mission_06756.waypoints,7,OK,pending
mission_06757,zigzag,"[40, 50, 15, 60]",dynamic,light,0,2.0,4.0,mission_06757.waypoints,7,OK,pending
mission_06758,zigzag,"[40, 50, 15, 60]",dynamic,light,45,2.0,4.0,mission_06758.waypoints,7,OK,pending
mission_06759,zigzag,"[40, 50, 15, 60]",dynamic,light,90,2.0,4.0,mission_06759.waypoints,7,OK,pending
mission_06760,zigzag,"[40, 50, 15, 60]",dynamic,light,135,2.0,4.0,mission_06760.waypoints,7,OK,pending
mission_06761,zigzag,"[40, 50, 15, 60]",dynamic,moderate,0,5.0,8.0,mission_06761.waypoints,7,OK,pending
mission_06762,zigzag,"[40, 50, 15, 60]",dynamic,moderate,45,5.0,8.0,mission_06762.waypoints,7,OK,pending
mission_06763,zigzag,"[40, 50, 15, 60]",dynamic,moderate,90,5.0,8.0,mission_06763.waypoints,7,OK,pending
mission_06764,zigzag,"[40, 50, 15, 60]",dynamic,moderate,135,5.0,8.0,mission_06764.waypoints,7,OK,pending
mission_06765,zigzag,"[40, 50, 15, 60]",dynamic,gusty,0,3.0,10.0,mission_06765.waypoints,7,OK,pending
mission_06766,zigzag,"[40, 50, 15, 60]",dynamic,gusty,45,3.0,10.0,mission_06766.waypoints,7,OK,pending
mission_06767,zigzag,"[40, 50, 15, 60]",dynamic,gusty,90,3.0,10.0,mission_06767.waypoints,7,OK,pending
mission_06768,zigzag,"[40, 50, 15, 60]",dynamic,gusty,135,3.0,10.0,mission_06768.waypoints,7,OK,pending
mission_06769,zigzag,"[40, 50, 15, 60]",fast,calm,0,0.0,1.0,mission_06769.waypoints,7,OK,pending
mission_06770,zigzag,"[40, 50, 15, 60]",fast,calm,45,0.0,1.0,mission_06770.waypoints,7,OK,pending
mission_06771,zigzag,"[40, 50, 15, 60]",fast,calm,90,0.0,1.0,mission_06771.waypoints,7,OK,pending
mission_06772,zigzag,"[40, 50, 15, 60]",fast,calm,135,0.0,1.0,mission_06772.waypoints,7,OK,pending
mission_06773,zigzag,"[40, 50, 15, 60]",fast,light,0,2.0,4.0,mission_06773.waypoints,7,OK,pending
mission_06774,zigzag,"[40, 50, 15, 60]",fast,light,45,2.0,4.0,mission_06774.waypoints,7,OK,pending
mission_06775,zigzag,"[40, 50, 15, 60]",fast,light,90,2.0,4.0,mission_06775.waypoints,7,OK,pending
mission_06776,zigzag,"[40, 50, 15, 60]",fast,light,135,2.0,4.0,mission_06776.waypoints,7,OK,pending
mission_06777,zigzag,"[40, 50, 15, 60]",fast,moderate,0,5.0,8.0,mission_06777.waypoints,7,OK,pending
mission_06778,zigzag,"[40, 50, 15, 60]",fast,moderate,45,5.0,8.0,mission_06778.waypoints,7,OK,pending
mission_06779,zigzag,"[40, 50, 15, 60]",fast,moderate,90,5.0,8.0,mission_06779.waypoints,7,OK,pending
mission_06780,zigzag,"[40, 50, 15, 60]",fast,moderate,135,5.0,8.0,mission_06780.waypoints,7,OK,pending
mission_06781,zigzag,"[40, 50, 15, 60]",fast,gusty,0,3.0,10.0,mission_06781.waypoints,7,OK,pending
mission_06782,zigzag,"[40, 50, 15, 60]",fast,gusty,45,3.0,10.0,mission_06782.waypoints,7,OK,pending
mission_06783,zigzag,"[40, 50, 15, 60]",fast,gusty,90,3.0,10.0,mission_06783.waypoints,7,OK,pending
mission_06784,zigzag,"[40, 50, 15, 60]",fast,gusty,135,3.0,10.0,mission_06784.waypoints,7,OK,pending
mission_06785,zigzag,"[40, 50, 30, 100]",conservative,calm,0,0.0,1.0,mission_06785.waypoints,8,OK,pending
mission_06786,zigzag,"[40, 50, 30, 100]",conservative,calm,45,0.0,1.0,mission_06786.waypoints,8,OK,pending
mission_06787,zigzag,"[40, 50, 30, 100]",conservative,calm,90,0.0,1.0,mission_06787.waypoints,8,OK,pending
mission_06788,zigzag,"[40, 50, 30, 100]",conservative,calm,135,0.0,1.0,mission_06788.waypoints,8,OK,pending
mission_06789,zigzag,"[40, 50, 30, 100]",conservative,light,0,2.0,4.0,mission_06789.waypoints,8,OK,pending
mission_06790,zigzag,"[40, 50, 30, 100]",conservative,light,45,2.0,4.0,mission_06790.waypoints,8,OK,pending
mission_06791,zigzag,"[40, 50, 30, 100]",conservative,light,90,2.0,4.0,mission_06791.waypoints,8,OK,pending
mission_06792,zigzag,"[40, 50, 30, 100]",conservative,light,135,2.0,4.0,mission_06792.waypoints,8,OK,pending
mission_06793,zigzag,"[40, 50, 30, 100]",conservative,moderate,0,5.0,8.0,mission_06793.waypoints,8,OK,pending
mission_06794,zigzag,"[40, 50, 30, 100]",conservative,moderate,45,5.0,8.0,mission_06794.waypoints,8,OK,pending
mission_06795,zigzag,"[40, 50, 30, 100]",conservative,moderate,90,5.0,8.0,mission_06795.waypoints,8,OK,pending
mission_06796,zigzag,"[40, 50, 30, 100]",conservative,moderate,135,5.0,8.0,mission_06796.waypoints,8,OK,pending
mission_06797,zigzag,"[40, 50, 30, 100]",conservative,gusty,0,3.0,10.0,mission_06797.waypoints,8,OK,pending
mission_06798,zigzag,"[40, 50, 30, 100]",conservative,gusty,45,3.0,10.0,mission_06798.waypoints,8,OK,pending
mission_06799,zigzag,"[40, 50, 30, 100]",conservative,gusty,90,3.0,10.0,mission_06799.waypoints,8,OK,pending
mission_06800,zigzag,"[40, 50, 30, 100]",conservative,gusty,135,3.0,10.0,mission_06800.waypoints,8,OK,pending
mission_06801,zigzag,"[40, 50, 30, 100]",standard,calm,0,0.0,1.0,mission_06801.waypoints,8,OK,pending
mission_06802,zigzag,"[40, 50, 30, 100]",standard,calm,45,0.0,1.0,mission_06802.waypoints,8,OK,pending
mission_06803,zigzag,"[40, 50, 30, 100]",standard,calm,90,0.0,1.0,mission_06803.waypoints,8,OK,pending
mission_06804,zigzag,"[40, 50, 30, 100]",standard,calm,135,0.0,1.0,mission_06804.waypoints,8,OK,pending
mission_06805,zigzag,"[40, 50, 30, 100]",standard,light,0,2.0,4.0,mission_06805.waypoints,8,OK,pending
mission_06806,zigzag,"[40, 50, 30, 100]",standard,light,45,2.0,4.0,mission_06806.waypoints,8,OK,pending
mission_06807,zigzag,"[40, 50, 30, 100]",standard,light,90,2.0,4.0,mission_06807.waypoints,8,OK,pending
mission_06808,zigzag,"[40, 50, 30, 100]",standard,light,135,2.0,4.0,mission_06808.waypoints,8,OK,pending
mission_06809,zigzag,"[40, 50, 30, 100]",standard,moderate,0,5.0,8.0,mission_06809.waypoints,8,OK,pending
mission_06810,zigzag,"[40, 50, 30, 100]",standard,moderate,45,5.0,8.0,mission_06810.waypoints,8,OK,pending
mission_06811,zigzag,"[40, 50, 30, 100]",standard,moderate,90,5.0,8.0,mission_06811.waypoints,8,OK,pending
mission_06812,zigzag,"[40, 50, 30, 100]",standard,moderate,135,5.0,8.0,mission_06812.waypoints,8,OK,pending
mission_06813,zigzag,"[40, 50, 30, 100]",standard,gusty,0,3.0,10.0,mission_06813.waypoints,8,OK,pending
mission_06814,zigzag,"[40, 50, 30, 100]",standard,gusty,45,3.0,10.0,mission_06814.waypoints,8,OK,pending
mission_06815,zigzag,"[40, 50, 30, 100]",standard,gusty,90,3.0,10.0,mission_06815.waypoints,8,OK,pending
mission_06816,zigzag,"[40, 50, 30, 100]",standard,gusty,135,3.0,10.0,mission_06816.waypoints,8,OK,pending
mission_06817,zigzag,"[40, 50, 30, 100]",dynamic,calm,0,0.0,1.0,mission_06817.waypoints,8,OK,pending
mission_06818,zigzag,"[40, 50, 30, 100]",dynamic,calm,45,0.0,1.0,mission_06818.waypoints,8,OK,pending
mission_06819,zigzag,"[40, 50, 30, 100]",dynamic,calm,90,0.0,1.0,mission_06819.waypoints,8,OK,pending
mission_06820,zigzag,"[40, 50, 30, 100]",dynamic,calm,135,0.0,1.0,mission_06820.waypoints,8,OK,pending
mission_06821,zigzag,"[40, 50, 30, 100]",dynamic,light,0,2.0,4.0,mission_06821.waypoints,8,OK,pending
mission_06822,zigzag,"[40, 50, 30, 100]",dynamic,light,45,2.0,4.0,mission_06822.waypoints,8,OK,pending
mission_06823,zigzag,"[40, 50, 30, 100]",dynamic,light,90,2.0,4.0,mission_06823.waypoints,8,OK,pending
mission_06824,zigzag,"[40, 50, 30, 100]",dynamic,light,135,2.0,4.0,mission_06824.waypoints,8,OK,pending
mission_06825,zigzag,"[40, 50, 30, 100]",dynamic,moderate,0,5.0,8.0,mission_06825.waypoints,8,OK,pending
mission_06826,zigzag,"[40, 50, 30, 100]",dynamic,moderate,45,5.0,8.0,mission_06826.waypoints,8,OK,pending
mission_06827,zigzag,"[40, 50, 30, 100]",dynamic,moderate,90,5.0,8.0,mission_06827.waypoints,8,OK,pending
mission_06828,zigzag,"[40, 50, 30, 100]",dynamic,moderate,135,5.0,8.0,mission_06828.waypoints,8,OK,pending
mission_06829,zigzag,"[40, 50, 30, 100]",dynamic,gusty,0,3.0,10.0,mission_06829.waypoints,8,OK,pending
mission_06830,zigzag,"[40, 50, 30, 100]",dynamic,gusty,45,3.0,10.0,mission_06830.waypoints,8,OK,pending
mission_06831,zigzag,"[40, 50, 30, 100]",dynamic,gusty,90,3.0,10.0,mission_06831.waypoints,8,OK,pending
mission_06832,zigzag,"[40, 50, 30, 100]",dynamic,gusty,135,3.0,10.0,mission_06832.waypoints,8,OK,pending
mission_06833,zigzag,"[40, 50, 30, 100]",fast,calm,0,0.0,1.0,mission_06833.waypoints,8,OK,pending
mission_06834,zigzag,"[40, 50, 30, 100]",fast,calm,45,0.0,1.0,mission_06834.waypoints,8,OK,pending
mission_06835,zigzag,"[40, 50, 30, 100]",fast,calm,90,0.0,1.0,mission_06835.waypoints,8,OK,pending
mission_06836,zigzag,"[40, 50, 30, 100]",fast,calm,135,0.0,1.0,mission_06836.waypoints,8,OK,pending
mission_06837,zigzag,"[40, 50, 30, 100]",fast,light,0,2.0,4.0,mission_06837.waypoints,8,OK,pending
mission_06838,zigzag,"[40, 50, 30, 100]",fast,light,45,2.0,4.0,mission_06838.waypoints,8,OK,pending
mission_06839,zigzag,"[40, 50, 30, 100]",fast,light,90,2.0,4.0,mission_06839.waypoints,8,OK,pending
mission_06840,zigzag,"[40, 50, 30, 100]",fast,light,135,2.0,4.0,mission_06840.waypoints,8,OK,pending
mission_06841,zigzag,"[40, 50, 30, 100]",fast,moderate,0,5.0,8.0,mission_06841.waypoints,8,OK,pending
mission_06842,zigzag,"[40, 50, 30, 100]",fast,moderate,45,5.0,8.0,mission_06842.waypoints,8,OK,pending
mission_06843,zigzag,"[40, 50, 30, 100]",fast,moderate,90,5.0,8.0,mission_06843.waypoints,8,OK,pending
mission_06844,zigzag,"[40, 50, 30, 100]",fast,moderate,135,5.0,8.0,mission_06844.waypoints,8,OK,pending
mission_06845,zigzag,"[40, 50, 30, 100]",fast,gusty,0,3.0,10.0,mission_06845.waypoints,8,OK,pending
mission_06846,zigzag,"[40, 50, 30, 100]",fast,gusty,45,3.0,10.0,mission_06846.waypoints,8,OK,pending
mission_06847,zigzag,"[40, 50, 30, 100]",fast,gusty,90,3.0,10.0,mission_06847.waypoints,8,OK,pending
mission_06848,zigzag,"[40, 50, 30, 100]",fast,gusty,135,3.0,10.0,mission_06848.waypoints,8,OK,pending
mission_06849,zigzag,"[40, 50, 15, 120]",conservative,calm,0,0.0,1.0,mission_06849.waypoints,10,OK,pending
mission_06850,zigzag,"[40, 50, 15, 120]",conservative,calm,45,0.0,1.0,mission_06850.waypoints,10,OK,pending
mission_06851,zigzag,"[40, 50, 15, 120]",conservative,calm,90,0.0,1.0,mission_06851.waypoints,10,OK,pending
mission_06852,zigzag,"[40, 50, 15, 120]",conservative,calm,135,0.0,1.0,mission_06852.waypoints,10,OK,pending
mission_06853,zigzag,"[40, 50, 15, 120]",conservative,light,0,2.0,4.0,mission_06853.waypoints,10,OK,pending
mission_06854,zigzag,"[40, 50, 15, 120]",conservative,light,45,2.0,4.0,mission_06854.waypoints,10,OK,pending
mission_06855,zigzag,"[40, 50, 15, 120]",conservative,light,90,2.0,4.0,mission_06855.waypoints,10,OK,pending
mission_06856,zigzag,"[40, 50, 15, 120]",conservative,light,135,2.0,4.0,mission_06856.waypoints,10,OK,pending
mission_06857,zigzag,"[40, 50, 15, 120]",conservative,moderate,0,5.0,8.0,mission_06857.waypoints,10,OK,pending
mission_06858,zigzag,"[40, 50, 15, 120]",conservative,moderate,45,5.0,8.0,mission_06858.waypoints,10,OK,pending
mission_06859,zigzag,"[40, 50, 15, 120]",conservative,moderate,90,5.0,8.0,mission_06859.waypoints,10,OK,pending
mission_06860,zigzag,"[40, 50, 15, 120]",conservative,moderate,135,5.0,8.0,mission_06860.waypoints,10,OK,pending
mission_06861,zigzag,"[40, 50, 15, 120]",conservative,gusty,0,3.0,10.0,mission_06861.waypoints,10,OK,pending
mission_06862,zigzag,"[40, 50, 15, 120]",conservative,gusty,45,3.0,10.0,mission_06862.waypoints,10,OK,pending
mission_06863,zigzag,"[40, 50, 15, 120]",conservative,gusty,90,3.0,10.0,mission_06863.waypoints,10,OK,pending
mission_06864,zigzag,"[40, 50, 15, 120]",conservative,gusty,135,3.0,10.0,mission_06864.waypoints,10,OK,pending
mission_06865,zigzag,"[40, 50, 15, 120]",standard,calm,0,0.0,1.0,mission_06865.waypoints,10,OK,pending
mission_06866,zigzag,"[40, 50, 15, 120]",standard,calm,45,0.0,1.0,mission_06866.waypoints,10,OK,pending
mission_06867,zigzag,"[40, 50, 15, 120]",standard,calm,90,0.0,1.0,mission_06867.waypoints,10,OK,pending
mission_06868,zigzag,"[40, 50, 15, 120]",standard,calm,135,0.0,1.0,mission_06868.waypoints,10,OK,pending
mission_06869,zigzag,"[40, 50, 15, 120]",standard,light,0,2.0,4.0,mission_06869.waypoints,10,OK,pending
mission_06870,zigzag,"[40, 50, 15, 120]",standard,light,45,2.0,4.0,mission_06870.waypoints,10,OK,pending
mission_06871,zigzag,"[40, 50, 15, 120]",standard,light,90,2.0,4.0,mission_06871.waypoints,10,OK,pending
mission_06872,zigzag,"[40, 50, 15, 120]",standard,light,135,2.0,4.0,mission_06872.waypoints,10,OK,pending
mission_06873,zigzag,"[40, 50, 15, 120]",standard,moderate,0,5.0,8.0,mission_06873.waypoints,10,OK,pending
mission_06874,zigzag,"[40, 50, 15, 120]",standard,moderate,45,5.0,8.0,mission_06874.waypoints,10,OK,pending
mission_06875,zigzag,"[40, 50, 15, 120]",standard,moderate,90,5.0,8.0,mission_06875.waypoints,10,OK,pending
mission_06876,zigzag,"[40, 50, 15, 120]",standard,moderate,135,5.0,8.0,mission_06876.waypoints,10,OK,pending
mission_06877,zigzag,"[40, 50, 15, 120]",standard,gusty,0,3.0,10.0,mission_06877.waypoints,10,OK,pending
mission_06878,zigzag,"[40, 50, 15, 120]",standard,gusty,45,3.0,10.0,mission_06878.waypoints,10,OK,pending
mission_06879,zigzag,"[40, 50, 15, 120]",standard,gusty,90,3.0,10.0,mission_06879.waypoints,10,OK,pending
mission_06880,zigzag,"[40, 50, 15, 120]",standard,gusty,135,3.0,10.0,mission_06880.waypoints,10,OK,pending
mission_06881,zigzag,"[40, 50, 15, 120]",dynamic,calm,0,0.0,1.0,mission_06881.waypoints,10,OK,pending
mission_06882,zigzag,"[40, 50, 15, 120]",dynamic,calm,45,0.0,1.0,mission_06882.waypoints,10,OK,pending
mission_06883,zigzag,"[40, 50, 15, 120]",dynamic,calm,90,0.0,1.0,mission_06883.waypoints,10,OK,pending
mission_06884,zigzag,"[40, 50, 15, 120]",dynamic,calm,135,0.0,1.0,mission_06884.waypoints,10,OK,pending
mission_06885,zigzag,"[40, 50, 15, 120]",dynamic,light,0,2.0,4.0,mission_06885.waypoints,10,OK,pending
mission_06886,zigzag,"[40, 50, 15, 120]",dynamic,light,45,2.0,4.0,mission_06886.waypoints,10,OK,pending
mission_06887,zigzag,"[40, 50, 15, 120]",dynamic,light,90,2.0,4.0,mission_06887.waypoints,10,OK,pending
mission_06888,zigzag,"[40, 50, 15, 120]",dynamic,light,135,2.0,4.0,mission_06888.waypoints,10,OK,pending
mission_06889,zigzag,"[40, 50, 15, 120]",dynamic,moderate,0,5.0,8.0,mission_06889.waypoints,10,OK,pending
mission_06890,zigzag,"[40, 50, 15, 120]",dynamic,moderate,45,5.0,8.0,mission_06890.waypoints,10,OK,pending
mission_06891,zigzag,"[40, 50, 15, 120]",dynamic,moderate,90,5.0,8.0,mission_06891.waypoints,10,OK,pending
mission_06892,zigzag,"[40, 50, 15, 120]",dynamic,moderate,135,5.0,8.0,mission_06892.waypoints,10,OK,pending
mission_06893,zigzag,"[40, 50, 15, 120]",dynamic,gusty,0,3.0,10.0,mission_06893.waypoints,10,OK,pending
mission_06894,zigzag,"[40, 50, 15, 120]",dynamic,gusty,45,3.0,10.0,mission_06894.waypoints,10,OK,pending
mission_06895,zigzag,"[40, 50, 15, 120]",dynamic,gusty,90,3.0,10.0,mission_06895.waypoints,10,OK,pending
mission_06896,zigzag,"[40, 50, 15, 120]",dynamic,gusty,135,3.0,10.0,mission_06896.waypoints,10,OK,pending
mission_06897,zigzag,"[40, 50, 15, 120]",fast,calm,0,0.0,1.0,mission_06897.waypoints,10,OK,pending
mission_06898,zigzag,"[40, 50, 15, 120]",fast,calm,45,0.0,1.0,mission_06898.waypoints,10,OK,pending
mission_06899,zigzag,"[40, 50, 15, 120]",fast,calm,90,0.0,1.0,mission_06899.waypoints,10,OK,pending
mission_06900,zigzag,"[40, 50, 15, 120]",fast,calm,135,0.0,1.0,mission_06900.waypoints,10,OK,pending
mission_06901,zigzag,"[40, 50, 15, 120]",fast,light,0,2.0,4.0,mission_06901.waypoints,10,OK,pending
mission_06902,zigzag,"[40, 50, 15, 120]",fast,light,45,2.0,4.0,mission_06902.waypoints,10,OK,pending
mission_06903,zigzag,"[40, 50, 15, 120]",fast,light,90,2.0,4.0,mission_06903.waypoints,10,OK,pending
mission_06904,zigzag,"[40, 50, 15, 120]",fast,light,135,2.0,4.0,mission_06904.waypoints,10,OK,pending
mission_06905,zigzag,"[40, 50, 15, 120]",fast,moderate,0,5.0,8.0,mission_06905.waypoints,10,OK,pending
mission_06906,zigzag,"[40, 50, 15, 120]",fast,moderate,45,5.0,8.0,mission_06906.waypoints,10,OK,pending
mission_06907,zigzag,"[40, 50, 15, 120]",fast,moderate,90,5.0,8.0,mission_06907.waypoints,10,OK,pending
mission_06908,zigzag,"[40, 50, 15, 120]",fast,moderate,135,5.0,8.0,mission_06908.waypoints,10,OK,pending
mission_06909,zigzag,"[40, 50, 15, 120]",fast,gusty,0,3.0,10.0,mission_06909.waypoints,10,OK,pending
mission_06910,zigzag,"[40, 50, 15, 120]",fast,gusty,45,3.0,10.0,mission_06910.waypoints,10,OK,pending
mission_06911,zigzag,"[40, 50, 15, 120]",fast,gusty,90,3.0,10.0,mission_06911.waypoints,10,OK,pending
mission_06912,zigzag,"[40, 50, 15, 120]",fast,gusty,135,3.0,10.0,mission_06912.waypoints,10,OK,pending
mission_06913,zigzag,"[40, 100, 15, 60]",conservative,calm,0,0.0,1.0,mission_06913.waypoints,7,OK,pending
mission_06914,zigzag,"[40, 100, 15, 60]",conservative,calm,45,0.0,1.0,mission_06914.waypoints,7,OK,pending
mission_06915,zigzag,"[40, 100, 15, 60]",conservative,calm,90,0.0,1.0,mission_06915.waypoints,7,OK,pending
mission_06916,zigzag,"[40, 100, 15, 60]",conservative,calm,135,0.0,1.0,mission_06916.waypoints,7,OK,pending
mission_06917,zigzag,"[40, 100, 15, 60]",conservative,light,0,2.0,4.0,mission_06917.waypoints,7,OK,pending
mission_06918,zigzag,"[40, 100, 15, 60]",conservative,light,45,2.0,4.0,mission_06918.waypoints,7,OK,pending
mission_06919,zigzag,"[40, 100, 15, 60]",conservative,light,90,2.0,4.0,mission_06919.waypoints,7,OK,pending
mission_06920,zigzag,"[40, 100, 15, 60]",conservative,light,135,2.0,4.0,mission_06920.waypoints,7,OK,pending
mission_06921,zigzag,"[40, 100, 15, 60]",conservative,moderate,0,5.0,8.0,mission_06921.waypoints,7,OK,pending
mission_06922,zigzag,"[40, 100, 15, 60]",conservative,moderate,45,5.0,8.0,mission_06922.waypoints,7,OK,pending
mission_06923,zigzag,"[40, 100, 15, 60]",conservative,moderate,90,5.0,8.0,mission_06923.waypoints,7,OK,pending
mission_06924,zigzag,"[40, 100, 15, 60]",conservative,moderate,135,5.0,8.0,mission_06924.waypoints,7,OK,pending
mission_06925,zigzag,"[40, 100, 15, 60]",conservative,gusty,0,3.0,10.0,mission_06925.waypoints,7,OK,pending
mission_06926,zigzag,"[40, 100, 15, 60]",conservative,gusty,45,3.0,10.0,mission_06926.waypoints,7,OK,pending
mission_06927,zigzag,"[40, 100, 15, 60]",conservative,gusty,90,3.0,10.0,mission_06927.waypoints,7,OK,pending
mission_06928,zigzag,"[40, 100, 15, 60]",conservative,gusty,135,3.0,10.0,mission_06928.waypoints,7,OK,pending
mission_06929,zigzag,"[40, 100, 15, 60]",standard,calm,0,0.0,1.0,mission_06929.waypoints,7,OK,pending
mission_06930,zigzag,"[40, 100, 15, 60]",standard,calm,45,0.0,1.0,mission_06930.waypoints,7,OK,pending
mission_06931,zigzag,"[40, 100, 15, 60]",standard,calm,90,0.0,1.0,mission_06931.waypoints,7,OK,pending
mission_06932,zigzag,"[40, 100, 15, 60]",standard,calm,135,0.0,1.0,mission_06932.waypoints,7,OK,pending
mission_06933,zigzag,"[40, 100, 15, 60]",standard,light,0,2.0,4.0,mission_06933.waypoints,7,OK,pending
mission_06934,zigzag,"[40, 100, 15, 60]",standard,light,45,2.0,4.0,mission_06934.waypoints,7,OK,pending
mission_06935,zigzag,"[40, 100, 15, 60]",standard,light,90,2.0,4.0,mission_06935.waypoints,7,OK,pending
mission_06936,zigzag,"[40, 100, 15, 60]",standard,light,135,2.0,4.0,mission_06936.waypoints,7,OK,pending
